,dataset,metric,mean,std,cv
125,antimalarial_alternative_subsampled,density,0.9867199999999998,0.0027643444069073617,0.0028015489773262547
126,antimalarial_alternative_subsampled,clsCoef,0.80057,0.039732167069013474,0.049629847569873306
127,antimalarial_alternative_subsampled,C1,0.343,0.017357419162997698,0.05060472059183002
128,antimalarial_alternative_subsampled,C2,0.6072200000000001,0.019328000413907295,0.03183030930125373
129,antimalarial_main_subsampled,T1,0.8581599999999999,0.006366663176264319,0.0074189698614061704
130,antimalarial_main_subsampled,LSC,0.9970500000000001,0.00021794494717703388,0.0002185897870488279
131,antimalarial_main_subsampled,density,0.9559099999999999,0.003937245229852978,0.004118845110787603
132,antimalarial_main_subsampled,clsCoef,0.51639,0.011885196674855669,0.023015931127356587
133,antimalarial_main_subsampled,C1,0.66128,0.010842582718153462,0.016396356638872282
134,antimalarial_main_subsampled,C2,0.8663399999999999,0.006256548569299216,0.0072218165723609866
135,antimicrobial_subsampled,T1,0.97092,0.0016289874155437805,0.001677777175816525
136,antimicrobial_subsampled,LSC,0.9989999999999999,1.1102230246251565e-16,1.1113343589841408e-16
137,antimicrobial_subsampled,density,1.0,0.0,0.0
138,antimicrobial_subsampled,clsCoef,0.9560099999999998,0.009102192043678278,0.009521021792322549
139,antimicrobial_subsampled,C1,0.0,0.0,
140,antioxidant_subsampled,T1,0.93072,0.007212600085960666,0.007749484362601713
141,antioxidant_subsampled,LSC,0.9973599999999999,0.0004800000000000004,0.0004812705542632554
142,antioxidant_subsampled,density,0.9033100000000001,0.0018584671102820213,0.002057396807609814
143,antioxidant_subsampled,clsCoef,0.35840999999999995,0.004733064546358949,0.013205726811079349
144,antioxidant_subsampled,C1,2e-05,0.00014,6.999999999999999
145,antioxidant_subsampled,C2,9e-05,0.00031921779399024736,3.546864377669415
146,antioxidant_UniDL4BioPep_subsampled,T1,0.9524599999999996,0.009150322398691743,0.009607041134212195
147,antioxidant_UniDL4BioPep_subsampled,LSC,0.9976900000000001,0.0004624932431938874,0.0004635640762099323
148,antioxidant_UniDL4BioPep_subsampled,density,0.75314,0.007791046142848861,0.010344751497528826
149,antioxidant_UniDL4BioPep_subsampled,clsCoef,0.1803,0.007380379394042019,0.04093388460367177
150,antioxidant_UniDL4BioPep_subsampled,C1,0.0004,0.0005477225575051661,1.3693063937629153
151,antioxidant_UniDL4BioPep_subsampled,C2,0.00125,0.0012519984025548914,1.001598722043913
152,antiparasitic_subsampled,T1,0.9672099999999999,0.0029842754564550532,0.0030854472725210177
153,antiparasitic_subsampled,LSC,0.9968299999999999,0.0003756327994198594,0.00037682734209429835
154,antiparasitic_subsampled,density,0.9844099999999999,0.0011584040745784704,0.0011767496008558125
155,antiparasitic_subsampled,clsCoef,0.74959,0.007922240844609569,0.010568765384556316
156,antiparasitic_subsampled,C1,0.20528000000000002,0.010550905174438824,0.05139762848031383
157,antiparasitic_subsampled,C2,0.4260399999999999,0.016265866100518597,0.03817919937216834
158,anti_MRSA_subsampled,T1,0.9975999999999999,0.0012328828005937964,0.0012358488378045273
159,anti_MRSA_subsampled,LSC,0.99378,0.0006257795138864811,0.0006296962244022632
160,anti_MRSA_subsampled,density,0.99056,0.0022861321046693714,0.0023079188586954567
161,anti_MRSA_subsampled,clsCoef,0.81935,0.02681170453365468,0.032723139724970624
162,anti_MRSA_subsampled,C1,0.39433000000000007,0.014212709101364173,0.03604267770994895
163,anti_MRSA_subsampled,C2,0.6617299999999999,0.01430234596141487,0.021613567408784357
164,atb_antitbp_subsampled,T1,0.91106,0.009853750554991747,0.01081569880687523
165,atb_antitbp_subsampled,LSC,0.9914700000000001,0.0005908468498688985,0.0005959301339111606
166,atb_antitbp_subsampled,density,0.91336,0.01466732422768378,0.016058645252347136
167,atb_antitbp_subsampled,clsCoef,0.44598999999999994,0.03878001933986109,0.08695266561999393
168,atb_antitbp_subsampled,C1,0.00032,0.0005635601121442149,1.7611253504506714
169,atb_antitbp_subsampled,C2,0.00095,0.0012990381056766582,1.367408532291219
170,atb_iantitb_subsampled,T1,0.9187700000000002,0.014490586599582501,0.015771723717124524
171,atb_iantitb_subsampled,LSC,0.9907999999999998,0.0007071067811865482,0.0007136725688196894
172,atb_iantitb_subsampled,density,0.9193100000000001,0.011998079012908685,0.01305117861538402
173,atb_iantitb_subsampled,clsCoef,0.48638,0.028711593477200117,0.05903119675397862
174,atb_iantitb_subsampled,C1,0.00032,0.0005635601121442149,1.7611253504506714
175,atb_iantitb_subsampled,C2,0.00095,0.0012990381056766582,1.367408532291219
176,avp_amppred_subsampled,T1,0.85102,0.008597650841945149,0.010102760031427169
177,avp_amppred_subsampled,LSC,0.9968799999999999,0.0003249615361854387,0.0003259785893843178
178,avp_amppred_subsampled,density,0.9672199999999997,0.005428775184146056,0.0056127615063233365
179,avp_amppred_subsampled,clsCoef,0.52205,0.023347537343368807,0.0447227992402429
180,avp_amppred_subsampled,C1,0.00016,0.00039293765408777,2.4558603380485624
181,avp_amppred_subsampled,C2,0.00059,0.0008496469855181033,1.4400796364713615
182,avp_avppred_subsampled,T1,0.8097399999999999,0.010195704978077742,0.012591331758438193
183,avp_avppred_subsampled,LSC,0.99501,0.00017291616465790597,0.00017378334354218146
184,avp_avppred_subsampled,density,0.9739,0.010055346836385117,0.010324824762691361
185,avp_avppred_subsampled,clsCoef,0.51515,0.08481784894702295,0.16464689691744724
186,avp_avppred_subsampled,C1,0.01534,0.0030371697351317065,0.19799020437625206
187,avp_avppred_subsampled,C2,0.04141,0.007923503013188043,0.19134274361719494
188,bce_ibce_subsampled,T1,1.0,0.0,0.0
189,bce_ibce_subsampled,LSC,0.9989999999999999,1.1102230246251565e-16,1.1113343589841408e-16
190,bce_ibce_subsampled,density,0.99932,0.0017825823964125772,0.0017837953772691204
191,bce_ibce_subsampled,clsCoef,0.968,0.06461656134459647,0.06675264601714512
192,bce_ibce_subsampled,C1,0.010159999999999997,0.0017533967035442948,0.17257841570317867
193,bce_ibce_subsampled,C2,0.027689999999999996,0.004498210755400418,0.1624489257999429
194,bitter_subsampled,T1,0.8417699999999999,0.010950666646373645,0.01300909588886946
195,bitter_subsampled,LSC,0.9941899999999998,0.00039230090491866094,0.00039459349311365136
196,bitter_subsampled,density,0.71272,0.04275630479823999,0.05999032551105622
197,bitter_subsampled,clsCoef,0.15106,0.038019421352777055,0.25168424038644943
198,bitter_subsampled,C1,0.00014000000000000001,0.00037469987990390396,2.6764277135993138
199,bitter_subsampled,C2,0.0005200000000000001,0.0010047885349664376,1.932285644166226
200,blood_brain_barrier_subsampled,T1,0.9651599999999999,0.008784896129152588,0.009102010163239867
201,blood_brain_barrier_subsampled,LSC,0.9862999999999998,0.0028231188426986235,0.0028623328020872187
202,blood_brain_barrier_subsampled,density,0.96846,0.008462174661397632,0.008737763729423654
203,blood_brain_barrier_subsampled,clsCoef,0.7380600000000002,0.033705435763389864,0.04566760935884597
204,blood_brain_barrier_subsampled,C1,0.00065,0.0008411301920630361,1.294046449327748
205,blood_brain_barrier_subsampled,C2,0.0020900000000000003,0.0023413457668614436,1.1202611324695901
